policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,balance_before,risk_amount,pnl,balance_after
dynamic_balanced,LTA,GBPJPY,M30,2026-06,2026-06-04 06:00:00,2026-06-04 21:00:00,BUY,214.695,214.32876,4.0,214.695,trail_stop,0.5,94,0.108286,0.4896,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation,334.73,16.74,8.37,343.1
dynamic_balanced,ORB,AUDUSD,M15,2026-06,2026-06-04 23:15:00,2026-06-04 23:45:00,BUY,0.71353,0.713243,3.0,0.713243,loss,-1.0,100,0.00023,0.0208,1.382,"max(structure,1.25ATR)",balanced,ORB 15m breakout,343.1,17.15,-17.15,325.94
dynamic_balanced,LTA,USDCAD,M15,2026-06,2026-06-05 01:30:00,2026-06-05 06:00:00,SELL,1.39061,1.39119,4.0,1.39061,trail_stop,0.5,91,0.000231,0.0312,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation,325.94,16.3,8.15,334.09
dynamic_balanced,LTA,GBPJPY,M15,2026-06,2026-06-05 03:45:00,2026-06-05 05:15:00,BUY,214.76,214.70062,5.0,214.76,trail_stop,0.5,96,0.055857,0.1562,,"max(structure,0.80ATR)",balanced,Entry Model 2 - Internal Swing Confirmation,334.09,16.7,8.35,342.44
dynamic_balanced,LTA,AUDUSD,M15,2026-06,2026-06-05 05:15:00,2026-06-05 06:30:00,SELL,0.71242,0.71305,4.0,0.71242,trail_stop,0.5,95,0.000399,0.4167,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,342.44,17.12,8.56,351.0
dynamic_balanced,ORB,AUDUSD,M15,2026-06,2026-06-07 23:15:00,2026-06-08 01:15:00,BUY,0.70381,0.70313,4.0,0.70517,trail_stop,1.5,100,0.00068,0.7396,1.1347,"max(structure,1.00ATR)",balanced,ORB 15m breakout,351.0,17.55,26.33,377.33
dynamic_balanced,ORB,GBPUSD,M15,2026-06,2026-06-07 23:15:00,2026-06-08 01:15:00,BUY,1.3329,1.332084,4.0,1.333716,trail_stop,1.0,100,0.000816,0.625,0.711,"max(structure,1.00ATR)",balanced,ORB 15m breakout,377.33,18.87,18.87,396.2
dynamic_balanced,ORB,NZDUSD,M15,2026-06,2026-06-07 23:15:00,2026-06-08 01:15:00,BUY,0.57914,0.57855,4.0,0.57973,trail_stop,1.0,100,0.00059,0.7188,1.2727,"max(structure,1.00ATR)",balanced,ORB 15m breakout,396.2,19.81,19.81,416.01
dynamic_balanced,LTA,GBPJPY,M15,2026-06,2026-06-08 23:15:00,2026-06-09 00:45:00,SELL,213.667,213.726829,4.0,213.607171,trail_stop,1.0,92,0.074786,0.1146,,"max(structure,0.80ATR)",balanced,Entry Model 2 - Internal Swing Confirmation,416.01,20.8,20.8,436.81
dynamic_balanced,ORB,AUDUSD,M15,2026-06,2026-06-08 23:15:00,2026-06-08 23:45:00,SELL,0.70444,0.704572,4.0,0.703912,win,2.5,95,0.000189,0.5,0.3712,"max(structure,0.70ATR)",balanced,ORB 15m breakout,436.81,21.84,54.6,491.41
dynamic_balanced,ORB,GBPUSD,M15,2026-06,2026-06-08 23:15:00,2026-06-09 00:00:00,SELL,1.33401,1.334229,4.0,1.333132,win,2.5,95,0.000314,0.5,0.3508,"max(structure,0.70ATR)",balanced,ORB 15m breakout,491.41,24.57,61.43,552.83
dynamic_balanced,LTA,AUDUSD,M15,2026-06,2026-06-09 00:45:00,2026-06-09 03:15:00,BUY,0.70428,0.70335,4.0,0.70428,trail_stop,0.5,91,0.000293,0.1354,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation,552.83,27.64,13.82,566.65
dynamic_balanced,LTA,GBPJPY,M15,2026-06,2026-06-09 03:45:00,2026-06-09 05:30:00,BUY,213.924,213.81312,5.0,213.924,trail_stop,0.5,100,0.065857,0.0938,,"max(structure,0.80ATR)",balanced,Entry Model 2 - Internal Swing Confirmation,566.65,28.33,14.17,580.82
dynamic_balanced,ORB,AUDUSD,M15,2026-06,2026-06-09 23:15:00,2026-06-09 23:45:00,SELL,0.70179,0.70224,5.0,0.70224,loss,-1.0,100,0.00045,0.0833,1.3433,"max(structure,0.80ATR)",balanced,ORB 15m breakout,580.82,29.04,-29.04,551.78
dynamic_balanced,LTA,USDCAD,M30,2026-06,2026-06-10 04:30:00,2026-06-10 05:30:00,BUY,1.39473,1.394327,5.0,1.394327,loss,-1.0,98,0.000504,0.3229,,"max(structure,0.80ATR)",balanced,Entry Model 2 - Internal Swing Confirmation,551.78,27.59,-27.59,524.19
dynamic_balanced,LTA,AUDUSD,M15,2026-06,2026-06-10 05:15:00,2026-06-10 09:00:00,BUY,0.70172,0.70079,5.0,0.70079,loss,-1.0,96,0.000516,0.4062,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation,524.19,26.21,-26.21,497.98
dynamic_balanced,ORB,NZDUSD,M15,2026-06,2026-06-10 23:15:00,2026-06-10 23:45:00,BUY,0.57894,0.57857,4.0,0.57931,trail_stop,1.0,100,0.000416,0.5312,0.89,"max(structure,0.80ATR)",balanced,ORB 15m breakout,497.98,24.9,24.9,522.88
dynamic_balanced,LTA,AUDUSD,M30,2026-06,2026-06-11 04:30:00,2026-06-11 08:00:00,BUY,0.70082,0.69963,5.0,0.69963,loss,-1.0,96,0.000709,0.375,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation,522.88,26.14,-26.14,496.74
dynamic_balanced,LTA,GBPJPY,M15,2026-06,2026-06-11 23:15:00,2026-06-11 23:45:00,SELL,214.707,214.81147,4.0,214.81147,loss,-1.0,95,0.109786,0.5104,,"max(structure,0.80ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure,496.74,24.84,-24.84,471.9
dynamic_balanced,ORB,AUDUSD,M15,2026-06,2026-06-11 23:15:00,2026-06-11 23:45:00,SELL,0.70489,0.705241,5.0,0.70489,trail_stop,0.5,100,0.000501,0.4271,0.6781,"max(structure,0.70ATR)",balanced,ORB 15m breakout,471.9,23.59,11.8,483.7
dynamic_balanced,LTA,GBPJPY,M15,2026-06,2026-06-12 00:45:00,2026-06-12 01:45:00,SELL,214.748,214.85685,4.0,214.748,trail_stop,0.5,92,0.092357,0.3125,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,483.7,24.18,12.09,495.79
dynamic_balanced,LTA,USDCAD,M15,2026-06,2026-06-12 03:00:00,2026-06-12 04:00:00,SELL,1.39769,1.39798,5.0,1.3974,trail_stop,1.0,97,0.000298,0.0833,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation,495.79,24.79,24.79,520.58
dynamic_balanced,LTA,AUDUSD,M15,2026-06,2026-06-12 06:00:00,2026-06-12 07:00:00,BUY,0.70371,0.70244,4.0,0.70244,loss,-1.0,97,0.000563,0.5417,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,520.58,26.03,-26.03,494.55
dynamic_balanced,ORB,AUDUSD,M15,2026-06,2026-06-14 23:15:00,2026-06-14 23:45:00,SELL,0.70718,0.707857,4.0,0.707857,loss,-1.0,100,0.000677,0.6875,0.7679,"max(structure,1.00ATR)",balanced,ORB 15m breakout,494.55,24.73,-24.73,469.82
dynamic_balanced,ORB,GBPUSD,M15,2026-06,2026-06-14 23:15:00,2026-06-15 00:00:00,SELL,1.34467,1.345576,5.0,1.345576,loss,-1.0,100,0.000906,0.6562,0.6956,"max(structure,1.00ATR)",balanced,ORB 15m breakout,469.82,23.49,-23.49,446.33
dynamic_balanced,ORB,NZDUSD,M15,2026-06,2026-06-14 23:15:00,2026-06-14 23:45:00,SELL,0.58514,0.585885,3.0,0.585885,loss,-1.0,100,0.000596,0.8958,0.94,"max(structure,1.25ATR)",balanced,ORB 15m breakout,446.33,22.32,-22.32,424.01
dynamic_balanced,ORB,GBPUSD,M15,2026-06,2026-06-15 23:15:00,2026-06-16 00:15:00,BUY,1.34142,1.341095,5.0,1.341095,loss,-1.0,100,0.000464,0.5,0.6892,"max(structure,0.70ATR)",balanced,ORB 15m breakout,424.01,21.2,-21.2,402.81
dynamic_balanced,ORB,NZDUSD,M15,2026-06,2026-06-15 23:15:00,2026-06-16 00:15:00,BUY,0.58268,0.582293,3.0,0.582293,loss,-1.0,100,0.00031,0.5,1.3822,"max(structure,1.25ATR)",balanced,ORB 15m breakout,402.81,20.14,-20.14,382.67
dynamic_balanced,ORB,USDCAD,M15,2026-06,2026-06-15 23:15:00,2026-06-15 23:45:00,SELL,1.39918,1.399413,4.0,1.39918,trail_stop,0.5,95,0.000333,0.5,0.3004,"max(structure,0.70ATR)",balanced,ORB 15m breakout,382.67,19.13,9.57,392.24
dynamic_balanced,LTA,AUDUSD,M15,2026-06,2026-06-16 00:00:00,2026-06-16 03:30:00,SELL,0.70689,0.70747,5.0,0.70631,trail_stop,1.0,98,0.000211,0.0938,,"max(structure,0.80ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure,392.24,19.61,19.61,411.85
dynamic_balanced,LTA,GBPJPY,M15,2026-06,2026-06-16 05:15:00,2026-06-16 06:30:00,SELL,214.729,214.8027,5.0,214.729,trail_stop,0.5,100,0.084643,0.4271,,"max(structure,0.80ATR)",balanced,Entry Model 2 - Internal Swing Confirmation,411.85,20.59,10.3,422.15
dynamic_balanced,LTA,USDCAD,M15,2026-06,2026-06-16 23:15:00,2026-06-17 00:15:00,BUY,1.39925,1.39905,4.0,1.39945,trail_stop,1.0,91,0.00024,0.0417,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation,422.15,21.11,21.11,443.26
dynamic_balanced,LTA,AUDUSD,M15,2026-06,2026-06-17 00:45:00,2026-06-17 01:00:00,SELL,0.70684,0.70704,4.0,0.70704,loss,-1.0,92,0.000229,0.1667,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation,443.26,22.16,-22.16,421.09
dynamic_balanced,LTA,GBPJPY,M15,2026-06,2026-06-17 00:45:00,2026-06-17 06:00:00,SELL,215.355,215.43895,4.0,215.355,trail_stop,0.5,90,0.059643,0.0729,,"max(structure,0.80ATR)",balanced,Entry Model 2 - Internal Swing Confirmation,421.09,21.05,10.53,431.62
dynamic_balanced,LTA,USDCAD,M30,2026-06,2026-06-17 06:00:00,2026-06-17 18:00:00,BUY,1.40038,1.39947,5.0,1.40493,win,3.0,97,0.000376,0.0729,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation,431.62,21.58,64.74,496.36
dynamic_balanced,LTA,USDCAD,M30,2026-06,2026-06-18 01:30:00,2026-06-18 12:00:00,BUY,1.41031,1.409041,3.0,1.411579,trail_stop,1.0,96,0.001015,0.8542,,"max(structure,1.25ATR)",balanced,Entry Model 1 - Double Wick Confirmation,496.36,24.82,24.82,521.18
dynamic_balanced,ORB,AUDUSD,M15,2026-06,2026-06-18 23:15:00,2026-06-19 00:00:00,SELL,0.70163,0.701821,4.0,0.701439,trail_stop,1.0,95,0.000273,0.5,0.4764,"max(structure,0.70ATR)",balanced,ORB 15m breakout,521.18,26.06,26.06,547.24
dynamic_balanced,ORB,GBPUSD,M15,2026-06,2026-06-18 23:15:00,2026-06-19 00:00:00,SELL,1.32027,1.320635,4.0,1.320635,loss,-1.0,100,0.000456,0.5,0.723,"max(structure,0.80ATR)",balanced,ORB 15m breakout,547.24,27.36,-27.36,519.88
dynamic_balanced,LTA,GBPJPY,M30,2026-06,2026-06-19 00:00:00,2026-06-19 05:30:00,SELL,212.894,213.18046,4.0,212.894,trail_stop,0.5,98,0.209714,0.5521,,"max(structure,0.80ATR)",balanced,Entry Model 1 - Double Wick Confirmation,519.88,25.99,13.0,532.88
dynamic_balanced,LTA,USDCAD,M30,2026-06,2026-06-19 06:00:00,2026-06-19 13:00:00,SELL,1.41379,1.41598,5.0,1.41598,loss,-1.0,96,0.000632,0.3646,,"max(structure,0.80ATR)",balanced,Entry Model 3 - Confirmation of Internal Structure,532.88,26.64,-26.64,506.23
