symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,spread_r,spread_points,setup_score,bpr_low,bpr_high,reason,pnl,balance
US30,M30,2026-01,2026-01-28 06:00:00,2026-01-28 08:00:00,SELL,49063.8,49106.87321,48977.65357,49063.4,SMART_EXIT,-0.0348,0.0441,19.0,100,49096.5,49100.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-0.63,358.8
US30,M15,2026-01,2026-01-30 15:30:00,2026-01-30 16:00:00,BUY,48959.4,48633.975,49610.25,48724.4,SMART_EXIT,-0.7286,0.0065,21.0,100,48838.1,48839.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.50 ATR; lot sizing must preserve the configured dollar-risk cap.,-13.07,345.73
US30,M15,2026-02,2026-02-02 13:00:00,2026-02-02 14:30:00,BUY,48881.8,48814.52679,49016.34643,48881.8,SL_SAME_BAR,-0.0312,0.0312,21.0,100,48824.7,48831.3,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-0.54,345.19
US30,M15,2026-02,2026-02-03 15:45:00,2026-02-03 16:30:00,BUY,49486.2,49152.775,50153.05,49349.2,SMART_EXIT,-0.4166,0.0057,19.0,100,49387.8,49411.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.50 ATR; lot sizing must preserve the configured dollar-risk cap.,-7.19,338.0
XAUUSD,M30,2026-02,2026-02-05 07:00:00,2026-02-05 16:00:00,SELL,4932.529,5036.88021,4723.82657,4849.655,SMART_EXIT,0.7942,0.0,160.0,100,4940.433,4951.97,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.91 ATR; lot sizing must preserve the configured dollar-risk cap.,13.42,351.42
US30,M15,2026-02,2026-02-09 16:15:00,2026-02-09 23:15:00,BUY,50130.7,49882.02284,50628.05431,50136.4,SMART_EXIT,0.0153,0.0076,19.0,100,50113.7,50121.3,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.41 ATR; lot sizing must preserve the configured dollar-risk cap.,0.27,351.69
US30,M15,2026-02,2026-02-10 18:15:00,2026-02-10 19:00:00,BUY,50226.2,49902.4,50873.8,50232.2,SMART_EXIT,0.012,0.0065,21.0,100,50220.9,50223.9,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.50 ATR; lot sizing must preserve the configured dollar-risk cap.,0.21,351.9
US30,M15,2026-02,2026-02-11 06:00:00,2026-02-11 08:15:00,SELL,50323.8,50347.26275,50276.8745,50276.8745,TP,1.919,0.081,19.0,100,50337.7,50340.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.55 ATR; lot sizing must preserve the configured dollar-risk cap.,33.76,385.67
US30,M15,2026-02,2026-02-12 04:45:00,2026-02-12 06:30:00,BUY,50309.7,50276.27143,50376.55714,50276.27143,SL,-1.0628,0.0628,21.0,100,50300.8,50307.0,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.50 ATR; lot sizing must preserve the configured dollar-risk cap.,-20.49,365.17
US30,M15,2026-02,2026-02-13 12:00:00,2026-02-13 13:30:00,SELL,49314.4,49415.43145,49112.33711,49415.43145,SL,-1.0208,0.0208,21.0,100,49339.7,49361.6,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.96 ATR; lot sizing must preserve the configured dollar-risk cap.,-18.64,346.53
US30,M15,2026-02,2026-02-16 15:00:00,2026-02-16 16:00:00,SELL,49650.6,49785.64601,49380.50797,49612.5,SMART_EXIT,0.2666,0.0156,21.0,100,49694.5,49708.1,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.15 ATR; lot sizing must preserve the configured dollar-risk cap.,4.62,351.15
US30,M15,2026-02,2026-02-17 13:45:00,2026-02-17 14:45:00,BUY,49434.7,49268.26006,49767.57987,49434.7,TRAIL,-0.0126,0.0126,21.0,100,49403.8,49412.6,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.61 ATR; lot sizing must preserve the configured dollar-risk cap.,-0.22,350.93
XAUUSD,M30,2026-02,2026-02-18 23:00:00,2026-02-19 00:30:00,BUY,4982.218,4960.5227,5025.60861,4960.5227,SL,-1.0001,0.0001,240.0,100,4963.56,4971.015,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-17.55,333.38
US30,M15,2026-02,2026-02-20 19:15:00,2026-02-22 23:15:00,BUY,49569.5,49171.50676,50365.48647,49565.7,SMART_EXIT,-0.0148,0.0053,21.0,100,49524.7,49533.3,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.26 ATR; lot sizing must preserve the configured dollar-risk cap.,-0.25,333.14
US30,M30,2026-02,2026-02-23 08:30:00,2026-02-23 12:00:00,BUY,49464.1,49409.27679,49573.74643,49464.1,TRAIL,-0.0383,0.0383,21.0,100,49417.7,49418.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-0.64,332.5
US30,M30,2026-02,2026-02-24 09:00:00,2026-02-24 11:00:00,SELL,48882.7,48960.53803,48727.02395,48960.53803,SL,-1.027,0.027,21.0,100,48897.7,48899.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.01 ATR; lot sizing must preserve the configured dollar-risk cap.,-17.07,315.43
US30,M15,2026-02,2026-02-25 15:30:00,2026-02-25 21:30:00,BUY,49325.0,49099.65,49775.7,49471.6,SMART_EXIT,0.6412,0.0093,21.0,100,49234.5,49236.1,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.50 ATR; lot sizing must preserve the configured dollar-risk cap.,10.11,325.54
XAUUSD,M30,2026-03,2026-03-02 02:30:00,2026-03-02 03:30:00,SELL,5346.134,5421.28686,5195.82829,5366.285,SMART_EXIT,-0.2682,0.0,360.0,100,5347.392,5349.007,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.74 ATR; lot sizing must preserve the configured dollar-risk cap.,-4.37,321.17
US30,M15,2026-03,2026-03-03 02:00:00,2026-03-03 02:30:00,BUY,48658.7,48588.63045,48798.83911,48675.2,SMART_EXIT,0.2055,0.03,21.0,100,48648.3,48668.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.51 ATR; lot sizing must preserve the configured dollar-risk cap.,3.3,324.47
US30,M15,2026-03,2026-03-05 07:15:00,2026-03-05 08:00:00,BUY,48635.2,48556.83143,48791.93714,48556.83143,SL,-1.0268,0.0268,21.0,100,48583.4,48596.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.64 ATR; lot sizing must preserve the configured dollar-risk cap.,-16.66,307.81
US30,M15,2026-03,2026-03-09 09:30:00,2026-03-09 10:00:00,SELL,47079.5,47283.51383,46671.47233,46940.8,SMART_EXIT,0.6696,0.0103,21.0,100,47151.7,47251.1,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.85 ATR; lot sizing must preserve the configured dollar-risk cap.,10.31,318.12
US30,M15,2026-03,2026-03-10 18:15:00,2026-03-10 19:15:00,BUY,47914.6,47580.6375,48582.52501,47767.2,SMART_EXIT,-0.4477,0.0063,21.0,100,47781.8,47808.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.53 ATR; lot sizing must preserve the configured dollar-risk cap.,-7.12,311.0
US30,M15,2026-03,2026-03-11 12:30:00,2026-03-11 13:15:00,SELL,47565.4,47801.50714,47093.18571,47703.4,SMART_EXIT,-0.593,0.0085,20.0,100,47751.5,47779.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,-9.22,301.78
US30,M15,2026-03,2026-03-13 10:15:00,2026-03-13 10:45:00,SELL,46799.1,47012.90333,46371.49334,46850.2,SMART_EXIT,-0.2479,0.0089,19.0,100,46815.7,46843.3,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.54 ATR; lot sizing must preserve the configured dollar-risk cap.,-3.74,298.04
US30,M30,2026-03,2026-03-16 16:30:00,2026-03-17 00:00:00,BUY,46951.3,46596.58016,47660.73969,46903.7,SMART_EXIT,-0.1395,0.0054,19.0,100,46843.1,46857.3,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.52 ATR; lot sizing must preserve the configured dollar-risk cap.,-2.08,295.96
US30,M15,2026-03,2026-03-17 03:15:00,2026-03-17 04:45:00,SELL,46877.8,46927.675,46778.05,46927.675,SL,-1.0381,0.0381,19.0,100,46886.8,46889.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.50 ATR; lot sizing must preserve the configured dollar-risk cap.,-15.36,280.6
US30,M15,2026-03,2026-03-20 13:45:00,2026-03-20 15:00:00,SELL,45904.2,46246.275,45220.05,45858.2,SMART_EXIT,0.1289,0.0056,19.0,100,46080.5,46081.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.50 ATR; lot sizing must preserve the configured dollar-risk cap.,1.81,282.4
US30,M15,2026-03,2026-03-23 04:30:00,2026-03-23 06:45:00,SELL,45497.7,45575.59286,45341.91429,45341.91429,TP,1.9756,0.0244,19.0,100,45519.9,45531.7,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.50 ATR; lot sizing must preserve the configured dollar-risk cap.,27.9,310.3
US30,M15,2026-03,2026-03-26 08:00:00,2026-03-26 08:45:00,SELL,46255.2,46385.37777,45994.84446,46237.6,SMART_EXIT,0.1206,0.0146,19.0,100,46360.8,46362.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.16 ATR; lot sizing must preserve the configured dollar-risk cap.,1.87,312.17
US30,M15,2026-03,2026-03-27 08:00:00,2026-03-27 09:15:00,SELL,46064.3,46174.52143,45843.85714,45994.7,SMART_EXIT,0.6142,0.0172,19.0,100,46152.8,46162.5,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,9.59,321.76
XAUUSD,M30,2026-03,2026-03-29 23:30:00,2026-03-30 00:00:00,BUY,4448.566,4412.59396,4520.51007,4449.223,SMART_EXIT,0.0182,0.0001,280.0,100,4442.832,4448.664,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.50 ATR; lot sizing must preserve the configured dollar-risk cap.,0.29,322.05
XAUUSD,M30,2026-03,2026-03-30 00:00:00,2026-03-30 06:00:00,BUY,4449.223,4407.5932,4532.48259,4532.48259,TP,1.9999,0.0001,280.0,100,4441.557,4442.667,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.58 ATR; lot sizing must preserve the configured dollar-risk cap.,32.2,354.25
US30,M15,2026-03,2026-03-31 07:15:00,2026-03-31 08:00:00,BUY,45603.8,45502.35898,45806.68204,45691.6,SMART_EXIT,0.8468,0.0187,19.0,100,45528.7,45547.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.65 ATR; lot sizing must preserve the configured dollar-risk cap.,15.0,369.25
US30,M15,2026-04,2026-04-07 12:45:00,2026-04-07 14:15:00,SELL,46566.7,46860.00794,45980.08412,46487.8,SMART_EXIT,0.2625,0.0065,19.0,100,46647.0,46659.0,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.81 ATR; lot sizing must preserve the configured dollar-risk cap.,4.85,374.1
US30,M30,2026-04,2026-04-10 14:30:00,2026-04-10 17:30:00,SELL,48069.5,48384.675,47439.15,47959.8,SMART_EXIT,0.342,0.006,19.0,100,48137.7,48180.3,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.50 ATR; lot sizing must preserve the configured dollar-risk cap.,6.4,380.5
US30,M15,2026-04,2026-04-13 13:30:00,2026-04-13 14:00:00,SELL,47605.2,47888.25,47039.1,47725.7,SMART_EXIT,-0.4331,0.0074,21.0,100,47659.7,47661.6,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.50 ATR; lot sizing must preserve the configured dollar-risk cap.,-8.24,372.26
US30,M15,2026-04,2026-04-14 10:00:00,2026-04-14 10:30:00,BUY,48284.8,48192.59861,48469.20277,48192.59861,SL,-1.0228,0.0228,21.0,100,48270.5,48271.3,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.79 ATR; lot sizing must preserve the configured dollar-risk cap.,-19.04,353.22
US30,M30,2026-04,2026-04-16 15:00:00,2026-04-16 16:00:00,SELL,48476.7,48735.45,47959.2,48611.7,SMART_EXIT,-0.5291,0.0073,19.0,100,48553.7,48556.1,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.50 ATR; lot sizing must preserve the configured dollar-risk cap.,-9.34,343.88
XAUUSD,M30,2026-04,2026-04-20 14:00:00,2026-04-20 14:30:00,BUY,4823.168,4799.72221,4870.05959,4799.72221,SL,-1.0001,0.0001,280.0,100,4809.194,4815.753,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.81 ATR; lot sizing must preserve the configured dollar-risk cap.,-17.2,326.68
US30,M15,2026-04,2026-04-21 07:30:00,2026-04-21 08:30:00,SELL,49559.4,49611.37538,49455.44924,49596.0,SMART_EXIT,-0.7446,0.0404,21.0,100,49570.5,49571.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.37 ATR; lot sizing must preserve the configured dollar-risk cap.,-12.16,314.52
US30,M15,2026-04,2026-04-22 16:15:00,2026-04-22 17:00:00,BUY,49450.2,49181.7365,49987.127,49489.5,SMART_EXIT,0.1386,0.0078,21.0,100,49446.5,49450.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.90 ATR; lot sizing must preserve the configured dollar-risk cap.,2.18,316.7
US30,M15,2026-04,2026-04-23 10:45:00,2026-04-23 11:45:00,SELL,49215.0,49300.12772,49044.74456,49300.12772,SL,-1.0247,0.0247,21.0,100,49217.5,49224.2,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.72 ATR; lot sizing must preserve the configured dollar-risk cap.,-16.23,300.47
US30,M15,2026-04,2026-04-24 06:45:00,2026-04-24 07:30:00,BUY,49268.2,49226.81407,49350.97186,49268.2,TRAIL,-0.0507,0.0507,21.0,100,49244.4,49249.7,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.60 ATR; lot sizing must preserve the configured dollar-risk cap.,-0.76,299.71
XAUUSD,M30,2026-04,2026-04-27 01:00:00,2026-04-27 02:30:00,SELL,4697.889,4715.54668,4662.57363,4715.54668,SL,-1.0002,0.0002,280.0,100,4703.203,4705.298,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.61 ATR; lot sizing must preserve the configured dollar-risk cap.,-14.99,284.72
XAUUSD,M30,2026-04,2026-04-28 01:30:00,2026-04-28 05:30:00,SELL,4670.774,4693.27737,4625.76725,4625.76725,TP,1.9999,0.0001,280.0,100,4690.957,4691.601,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.,28.47,313.19
US30,M30,2026-05,2026-05-01 13:30:00,2026-05-01 14:30:00,BUY,49961.1,49748.175,50386.95,49810.2,SMART_EXIT,-0.7186,0.0099,21.0,100,49796.5,49798.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.50 ATR; lot sizing must preserve the configured dollar-risk cap.,-11.25,301.94
US30,M15,2026-05,2026-05-05 11:15:00,2026-05-05 13:30:00,BUY,49114.4,49034.13457,49274.93086,49114.4,TRAIL,-0.0262,0.0262,21.0,100,49054.4,49062.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.22 ATR; lot sizing must preserve the configured dollar-risk cap.,-0.4,301.54
US30,M30,2026-05,2026-05-08 12:00:00,2026-05-08 12:30:00,SELL,49786.8,49856.56272,49647.27455,49856.56272,SL,-1.0301,0.0301,21.0,100,49801.7,49803.4,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.53 ATR; lot sizing must preserve the configured dollar-risk cap.,-15.53,286.01
US30,M15,2026-05,2026-05-13 10:00:00,2026-05-13 13:00:00,SELL,49687.1,49771.43908,49518.42184,49650.1,SMART_EXIT,0.4138,0.0249,21.0,100,49712.5,49723.6,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.46 ATR; lot sizing must preserve the configured dollar-risk cap.,5.92,291.93
XAUUSD,M30,2026-05,2026-05-21 13:30:00,2026-05-21 14:30:00,BUY,4513.335,4482.26058,4575.48384,4508.611,SMART_EXIT,-0.1521,0.0001,280.0,100,4493.111,4493.887,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.00 ATR; lot sizing must preserve the configured dollar-risk cap.,-2.22,289.71
US30,M15,2026-05,2026-05-22 06:15:00,2026-05-22 07:15:00,SELL,50485.7,50533.65165,50389.7967,50485.7,TRAIL,-0.0438,0.0438,21.0,100,50493.7,50497.3,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.91 ATR; lot sizing must preserve the configured dollar-risk cap.,-0.63,289.08
XAUUSD,M30,2026-05,2026-05-26 05:30:00,2026-05-26 12:30:00,SELL,4527.268,4546.66885,4488.46631,4520.203,SMART_EXIT,0.364,0.0001,280.0,100,4533.301,4540.753,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.76 ATR; lot sizing must preserve the configured dollar-risk cap.,5.26,294.34
US30,M30,2026-05,2026-05-27 12:00:00,2026-05-27 14:00:00,SELL,50647.1,50791.38422,50358.53155,50791.38422,SL,-1.0159,0.0159,23.0,100,50661.9,50687.0,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 2.48 ATR; lot sizing must preserve the configured dollar-risk cap.,-14.95,279.39
US30,M15,2026-05,2026-05-28 08:15:00,2026-05-28 08:45:00,BUY,50649.7,50591.41194,50766.27612,50661.5,SMART_EXIT,0.1664,0.036,21.0,100,50629.5,50632.1,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 1.63 ATR; lot sizing must preserve the configured dollar-risk cap.,2.32,281.71
US30,M15,2026-06,2026-06-02 14:00:00,2026-06-02 23:00:00,BUY,51007.5,50686.125,51650.25,51336.4,SMART_EXIT,1.0169,0.0065,21.0,100,50941.6,50952.9,Opposing FVGs overlap into a balanced price range.; Entry waits for price to return into the BPR and reject it.; Stop is beyond BPR with 0.25 ATR buffer.; Dynamic stop widened to 3.50 ATR; lot sizing must preserve the configured dollar-risk cap.,14.32,296.03
